DATE(MODE),DATE(MEAN),AUTHOR,PATH
2016-01-14,2012-12-07,openssl-users,apps/ca-req.pem
1998-12-21,2009-08-05,rse,apps/ca.c
1998-12-21,1998-12-21,rse,apps/cert.pem
2015-04-25,2013-09-29,rsalz,apps/ciphers.c
2011-12-09,2010-12-09,steve,apps/client.pem
2020-04-03,2020-07-10,David.von.Oheimb,apps/cmp.c
2015-04-25,2014-05-21,steve,apps/cms.c
2015-04-25,2012-11-15,rsalz,apps/crl.c
1998-12-21,2007-12-01,rse,apps/crl2pkcs7.c
2016-09-10,2016-09-10,rsalz,apps/ct_log_list.cnf
2011-03-16,2011-03-16,ben,apps/demoSRP/srp_verifier.txt
2011-03-16,2011-03-16,ben,apps/demoSRP/srp_verifier.txt.attr
2015-04-25,2014-05-13,rsalz,apps/dgst.c
2020-09-30,2015-11-12,matt,apps/dhparam.c
2016-01-14,2010-03-28,openssl-users,apps/dsa-ca.pem
2016-01-14,2010-03-28,openssl-users,apps/dsa-pca.pem
2015-04-25,2014-04-08,rsalz,apps/dsa.c
1998-12-21,1998-12-21,rse,apps/dsa1024.pem
1998-12-21,1998-12-21,rse,apps/dsa512.pem
1998-12-21,1998-12-21,rse,apps/dsap.pem
2015-04-25,2014-05-13,rsalz,apps/dsaparam.c
2020-10-15,2015-08-03,rsalz,apps/ec.c
2020-10-15,2015-09-16,shane.lontis,apps/ecparam.c
2015-04-25,2011-06-29,rsalz,apps/enc.c
2001-04-19,2010-04-03,rsalz,apps/engine.c
2015-04-25,2011-05-26,rsalz,apps/errstr.c
2019-08-24,2019-12-17,shane.lontis,apps/fipsinstall.c
2015-04-25,2014-01-02,rsalz,apps/gendsa.c
2006-04-11,2013-07-16,rsalz,apps/genpkey.c
2015-04-25,2014-12-03,rsalz,apps/genrsa.c
2021-05-19,2021-05-21,levitte,apps/include/__DECC_INCLUDE_EPILOGUE.H
2021-05-19,2021-05-20,levitte,apps/include/__DECC_INCLUDE_PROLOGUE.H
2021-06-10,2021-06-10,pauli,apps/include/app_libctx.h
2019-08-27,2019-10-24,levitte,apps/include/app_params.h
2019-10-31,2015-03-15,David.von.Oheimb,apps/include/apps.h
2018-08-16,2018-12-23,shane.lontis,apps/include/apps_ui.h
2020-03-10,2020-04-05,David.von.Oheimb,apps/include/cmp_mock_srv.h
2020-10-15,2020-10-20,shane.lontis,apps/include/ec_common.h
2018-10-13,2019-02-04,levitte,apps/include/engine_loader.h
2018-08-16,2018-12-12,shane.lontis,apps/include/fmt.h
2019-07-11,2019-08-10,levitte,apps/include/function.h
2020-05-05,2020-06-21,David.von.Oheimb,apps/include/http_server.h
2019-09-23,2019-09-23,levitte,apps/include/names.h
2018-08-16,2019-01-31,shane.lontis,apps/include/opt.h
2019-03-03,2019-03-16,levitte,apps/include/platform.h
2021-02-05,2016-01-02,matt,apps/include/s_apps.h
2016-08-04,2016-12-05,levitte,apps/include/vms_term_sock.h
2019-04-09,2019-05-24,levitte,apps/info.c
2019-04-16,2019-12-01,shane.lontis,apps/kdf.c
2021-06-10,2021-06-10,pauli,apps/lib/app_libctx.c
2019-08-27,2019-11-27,levitte,apps/lib/app_params.c
2020-02-25,2020-06-20,paul.dale,apps/lib/app_provider.c
2017-07-06,2014-12-01,rsalz,apps/lib/app_rand.c
2020-03-11,2020-03-18,levitte,apps/lib/app_x509.c
2003-04-04,2014-08-02,David.von.Oheimb,apps/lib/apps.c
2018-08-16,2019-01-21,shane.lontis,apps/lib/apps_ui.c
2019-08-29,2020-02-07,levitte,apps/lib/build.info
2020-03-10,2020-05-14,David.von.Oheimb,apps/lib/cmp_mock_srv.c
2019-07-11,2019-07-11,levitte,apps/lib/columns.c
2020-10-01,2020-10-22,levitte,apps/lib/engine.c
2018-10-13,2018-11-06,levitte,apps/lib/engine_loader.c
2018-08-16,2018-11-08,shane.lontis,apps/lib/fmt.c
2020-05-05,2020-07-25,David.von.Oheimb,apps/lib/http_server.c
2019-09-23,2019-11-25,levitte,apps/lib/names.c
2015-04-25,2017-01-24,rsalz,apps/lib/opt.c
2015-05-16,2014-04-08,steve,apps/lib/s_cb.c
2016-02-03,2016-02-13,levitte,apps/lib/s_socket.c
2021-02-05,2021-02-06,matt,apps/lib/tlssrp_depr.c
2019-03-03,2019-06-02,levitte,apps/lib/vms_decc_argv.c
2016-08-04,2016-08-28,levitte,apps/lib/vms_term_sock.c
2016-07-17,2016-07-29,appro,apps/lib/win32_init.c
2019-07-11,2020-04-26,levitte,apps/list.c
2018-11-20,2019-07-21,shane.lontis,apps/mac.c
2015-04-25,2010-04-23,rsalz,apps/nseq.c
2015-04-25,2012-05-28,steve,apps/ocsp.c
1999-05-13,2006-05-28,ulf,apps/openssl-vms.cnf
2015-04-25,2014-12-18,levitte,apps/openssl.c
1998-12-21,2005-12-27,steve,apps/openssl.cnf
2016-09-14,2013-06-19,levitte,apps/passwd.c
2000-10-17,2000-10-17,steve,apps/pca-cert.srl
2016-01-14,2016-01-14,openssl-users,apps/pca-key.pem
2016-01-14,2012-12-07,openssl-users,apps/pca-req.pem
1999-03-30,2013-03-29,steve,apps/pkcs12.c
1998-12-21,2009-02-21,rsalz,apps/pkcs7.c
2015-04-25,2012-02-28,steve,apps/pkcs8.c
2015-04-25,2016-10-14,rsalz,apps/pkey.c
2006-03-29,2014-03-28,rsalz,apps/pkeyparam.c
2006-04-08,2014-08-23,steve,apps/pkeyutl.c
2015-04-25,2014-04-25,rsalz,apps/prime.c
2009-09-07,2009-09-07,steve,apps/privkey.pem
