DATE(MODE),DATE(MEAN),AUTHOR,PATH
2017-01-18,2018-04-19,azarrabi,include/arch/arm/arch/64/mode/model/statedata.h
2017-01-18,2017-10-18,azarrabi,include/arch/arm/arch/64/mode/object/structures.bf
2017-01-18,2017-07-26,azarrabi,include/arch/arm/arch/64/mode/object/structures.h
2017-01-17,2017-08-22,hesham.almatary,include/arch/arm/arch/64/mode/smp/ipi.h
2017-02-17,2017-11-18,yanyan.shen,include/arch/arm/arch/64/mode/smp/smp.h
2017-01-12,2018-01-23,azarrabi,include/arch/arm/arch/64/mode/types.h
2014-07-18,2015-12-13,gatekeeper,include/arch/arm/arch/api/types.h
2019-06-13,2018-04-04,Anna.Lyons,include/arch/arm/arch/benchmark.h
2019-10-08,2019-11-04,simon.shields,include/arch/arm/arch/bootinfo.h
2014-07-18,2016-08-16,gatekeeper,include/arch/arm/arch/fastpath/fastpath.h
2014-07-18,2016-02-15,gatekeeper,include/arch/arm/arch/kernel/boot.h
2014-07-18,2015-07-22,gatekeeper,include/arch/arm/arch/kernel/thread.h
2016-07-06,2017-04-17,hesham.almatary,include/arch/arm/arch/kernel/traps.h
2017-01-18,2017-01-10,azarrabi,include/arch/arm/arch/kernel/vspace.h
2014-07-18,2016-10-06,gatekeeper,include/arch/arm/arch/linker.h
2014-07-18,2016-07-07,gatekeeper,include/arch/arm/arch/machine.h
2020-09-16,2019-05-01,Jingyao.Zhou,include/arch/arm/arch/machine/capdl.h
2016-06-23,2016-11-17,kofi.dokuatuah,include/arch/arm/arch/machine/debug.h
2017-03-23,2017-05-31,kofidoku.atuah,include/arch/arm/arch/machine/debug_conf.h
2017-02-24,2018-02-09,azarrabi,include/arch/arm/arch/machine/fpu.h
2019-02-21,2019-07-13,Kent.Mcleod,include/arch/arm/arch/machine/gic_common.h
2016-04-27,2017-05-26,Anna.Lyons,include/arch/arm/arch/machine/gic_v2.h
2018-03-23,2018-08-07,jesse.millwood,include/arch/arm/arch/machine/gic_v3.h
2017-01-18,2017-01-10,azarrabi,include/arch/arm/arch/machine/hardware.h
2014-07-18,2015-03-27,gatekeeper,include/arch/arm/arch/machine/l2c_310.h
2014-07-18,2015-10-28,gatekeeper,include/arch/arm/arch/machine/registerset.h
2019-05-23,2018-12-11,Anna.Lyons,include/arch/arm/arch/machine/timer.h
2017-03-15,2017-11-26,yanyan.shen,include/arch/arm/arch/machine/tlb.h
2017-10-31,2017-10-07,heshamelmatary,include/arch/arm/arch/model/smp.h
2017-01-17,2017-10-05,hesham.almatary,include/arch/arm/arch/model/statedata.h
2019-03-08,2017-12-25,sylvain.gauthier,include/arch/arm/arch/object/interrupt.h
2016-05-30,2017-03-04,yanyan.shen,include/arch/arm/arch/object/iospace.h
2014-07-18,2015-10-21,gatekeeper,include/arch/arm/arch/object/objecttype.h
2019-09-20,2019-12-09,qian.ge,include/arch/arm/arch/object/smmu.h
2014-07-18,2015-07-24,gatekeeper,include/arch/arm/arch/object/structures.bf
2014-07-18,2016-11-20,gatekeeper,include/arch/arm/arch/object/structures.h
2019-10-15,2017-11-15,Kent.Mcleod,include/arch/arm/arch/object/vcpu.h
2017-01-17,2018-01-06,hesham.almatary,include/arch/arm/arch/smp/ipi.h
2017-03-15,2017-09-30,hesham.almatary,include/arch/arm/arch/smp/ipi_inline.h
2014-07-18,2016-04-03,gatekeeper,include/arch/arm/arch/types.h
2015-02-21,2016-04-06,Alexander.Kroh,include/arch/arm/arch/user_access.h
2019-06-13,2018-05-13,Anna.Lyons,include/arch/arm/armv/armv6/armv/benchmark.h
2015-05-11,2015-08-13,Adrian.Danis,include/arch/arm/armv/armv6/armv/context_switch.h
2016-06-23,2016-09-15,kofi.dokuatuah,include/arch/arm/armv/armv6/armv/debug.h
2014-07-18,2016-10-26,gatekeeper,include/arch/arm/armv/armv6/armv/machine.h
2019-06-13,2018-01-18,Anna.Lyons,include/arch/arm/armv/armv7-a/armv/benchmark.h
2015-05-11,2015-09-19,Adrian.Danis,include/arch/arm/armv/armv7-a/armv/context_switch.h
2016-06-23,2016-10-23,kofi.dokuatuah,include/arch/arm/armv/armv7-a/armv/debug.h
2014-07-18,2016-12-14,gatekeeper,include/arch/arm/armv/armv7-a/armv/machine.h
2018-04-04,2018-12-13,yanyan.shen,include/arch/arm/armv/armv7-a/armv/vcpu.h
2017-03-17,2017-03-17,Adrian.Danis,include/arch/arm/armv/armv7ve
2017-01-15,2017-01-15,azarrabi,include/arch/arm/armv/armv8-a/32/armv/benchmark.h
2017-01-15,2017-01-15,azarrabi,include/arch/arm/armv/armv8-a/32/armv/context_switch.h
2017-01-15,2017-01-15,azarrabi,include/arch/arm/armv/armv8-a/32/armv/debug.h
2017-01-15,2017-01-15,azarrabi,include/arch/arm/armv/armv8-a/32/armv/machine.h
2020-08-13,2020-08-13,siwei.zhuang,include/arch/arm/armv/armv8-a/32/armv/vcpu.h
2019-06-13,2018-12-05,Anna.Lyons,include/arch/arm/armv/armv8-a/64/armv/benchmark.h
2017-01-18,2017-10-10,azarrabi,include/arch/arm/armv/armv8-a/64/armv/context_switch.h
2017-01-12,2018-03-19,azarrabi,include/arch/arm/armv/armv8-a/64/armv/debug.h
2017-01-18,2017-12-17,azarrabi,include/arch/arm/armv/armv8-a/64/armv/machine.h
2018-05-01,2018-06-09,yanyan.shen,include/arch/arm/armv/armv8-a/64/armv/tlb.h
2018-04-05,2018-09-08,yanyan.shen,include/arch/arm/armv/armv8-a/64/armv/vcpu.h
2020-05-06,2019-11-28,curtis.millar,include/arch/riscv/arch/32/mode/hardware.h
2018-02-21,2018-11-05,hesham.almatary,include/arch/riscv/arch/32/mode/kernel/stack.h
2018-02-21,2018-12-02,hesham.almatary,include/arch/riscv/arch/32/mode/machine.h
2018-02-21,2018-04-14,hesham.almatary,include/arch/riscv/arch/32/mode/object/structures.bf
2018-02-21,2019-03-01,hesham.almatary,include/arch/riscv/arch/32/mode/object/structures.h
2018-02-21,2018-02-21,hesham.almatary,include/arch/riscv/arch/32/mode/smp/ipi.h
2018-02-21,2018-07-11,hesham.almatary,include/arch/riscv/arch/32/mode/types.h
2019-06-20,2019-10-04,curtis.millar,include/arch/riscv/arch/64/mode/hardware.h
2018-02-21,2018-12-03,hesham.almatary,include/arch/riscv/arch/64/mode/kernel/stack.h
2018-02-21,2018-12-02,hesham.almatary,include/arch/riscv/arch/64/mode/machine.h
2018-02-21,2018-05-11,hesham.almatary,include/arch/riscv/arch/64/mode/object/structures.bf
2018-02-21,2019-01-18,hesham.almatary,include/arch/riscv/arch/64/mode/object/structures.h
2018-02-21,2019-01-07,hesham.almatary,include/arch/riscv/arch/64/mode/smp/ipi.h
2018-02-21,2018-08-16,hesham.almatary,include/arch/riscv/arch/64/mode/types.h
2018-02-21,2018-07-15,hesham.almatary,include/arch/riscv/arch/api/types.h
2018-02-21,2019-06-06,hesham.almatary,include/arch/riscv/arch/benchmark.h
2019-10-08,2019-10-31,simon.shields,include/arch/riscv/arch/bootinfo.h
2018-02-21,2018-07-22,hesham.almatary,include/arch/riscv/arch/fastpath/fastpath.h
2018-02-21,2019-01-18,hesham.almatary,include/arch/riscv/arch/kernel/boot.h
2018-02-21,2018-08-16,hesham.almatary,include/arch/riscv/arch/kernel/thread.h
2018-02-21,2019-02-28,hesham.almatary,include/arch/riscv/arch/kernel/traps.h
2018-02-21,2018-05-08,hesham.almatary,include/arch/riscv/arch/kernel/vspace.h
2018-02-21,2018-12-29,hesham.almatary,include/arch/riscv/arch/linker.h
2018-06-18,2019-02-15,yanyan.shen,include/arch/riscv/arch/machine.h
2018-02-21,2018-12-09,hesham.almatary,include/arch/riscv/arch/machine/capdl.h
2019-11-18,2019-11-17,yanyan.shen,include/arch/riscv/arch/machine/fpu.h
2018-02-21,2018-10-26,hesham.almatary,include/arch/riscv/arch/machine/hardware.h
2019-05-23,2019-04-22,Kent.Mcleod,include/arch/riscv/arch/machine/plic.h
2018-02-21,2018-11-01,hesham.almatary,include/arch/riscv/arch/machine/registerset.h
2019-07-17,2019-07-24,curtis.millar,include/arch/riscv/arch/machine/timer.h
2019-08-06,2019-08-26,yanyan.shen,include/arch/riscv/arch/model/smp.h
2018-02-21,2018-11-20,hesham.almatary,include/arch/riscv/arch/model/statedata.h
2018-02-21,2018-10-09,hesham.almatary,include/arch/riscv/arch/object/interrupt.h
2018-02-21,2018-07-25,hesham.almatary,include/arch/riscv/arch/object/objecttype.h
2018-02-21,2018-08-25,hesham.almatary,include/arch/riscv/arch/object/structures.bf
2018-02-21,2018-05-03,hesham.almatary,include/arch/riscv/arch/object/structures.h
2018-02-21,2018-07-19,hesham.almatary,include/arch/riscv/arch/sbi.h
2019-08-06,2019-05-07,yanyan.shen,include/arch/riscv/arch/smp/ipi.h
2019-08-06,2019-05-11,yanyan.shen,include/arch/riscv/arch/smp/ipi_inline.h
2018-02-21,2018-10-30,hesham.almatary,include/arch/riscv/arch/types.h
2015-11-25,2016-10-06,Adrian.Danis,include/arch/x86/arch/32/mode/fastpath/fastpath.h
2016-11-23,2018-02-24,Adrian.Danis,include/arch/x86/arch/32/mode/hardware.h
2016-10-07,2017-02-06,Adrian.Danis,include/arch/x86/arch/32/mode/kernel/elf.h
2017-01-16,2018-01-30,hesham.almatary,include/arch/x86/arch/32/mode/kernel/stack.h
2016-11-03,2017-03-15,azarrabi,include/arch/x86/arch/32/mode/kernel/tlb.h
2016-11-09,2017-06-02,Adrian.Danis,include/arch/x86/arch/32/mode/kernel/vspace.h
2019-03-21,2017-01-30,Adrian.Danis,include/arch/x86/arch/32/mode/machine.h
2014-07-18,2015-05-20,Adrian.Danis,include/arch/x86/arch/32/mode/machine/cpu_registers.h
2016-06-23,2016-09-24,kofi.dokuatuah,include/arch/x86/arch/32/mode/machine/debug.h
2014-07-18,2016-12-29,Anna.Lyons,include/arch/x86/arch/32/mode/machine/registerset.h
2016-11-07,2017-05-06,Adrian.Danis,include/arch/x86/arch/32/mode/model/smp.h
2015-06-17,2017-02-02,Adrian.Danis,include/arch/x86/arch/32/mode/model/statedata.h
2014-07-18,2015-05-22,gatekeeper,include/arch/x86/arch/32/mode/object/structures.bf
2014-07-18,2015-08-10,gatekeeper,include/arch/x86/arch/32/mode/object/structures.h
2016-11-07,2017-06-25,Adrian.Danis,include/arch/x86/arch/32/mode/smp/ipi.h
2016-10-07,2017-07-19,azarrabi,include/arch/x86/arch/32/mode/stack.h
2016-10-07,2017-09-13,azarrabi,include/arch/x86/arch/32/mode/types.h
2016-09-27,2017-04-14,Adrian.Danis,include/arch/x86/arch/64/mode/fastpath/fastpath.h
2016-11-23,2018-02-03,Adrian.Danis,include/arch/x86/arch/64/mode/hardware.h
2016-10-07,2017-01-11,Adrian.Danis,include/arch/x86/arch/64/mode/kernel/elf.h
2017-01-16,2018-01-03,hesham.almatary,include/arch/x86/arch/64/mode/kernel/stack.h
2016-11-15,2017-03-09,Adrian.Danis,include/arch/x86/arch/64/mode/kernel/tlb.h
2016-11-09,2017-02-26,Adrian.Danis,include/arch/x86/arch/64/mode/kernel/vspace.h
2015-12-21,2017-03-03,Adrian.Danis,include/arch/x86/arch/64/mode/machine.h
2015-12-21,2016-03-27,Adrian.Danis,include/arch/x86/arch/64/mode/machine/cpu_registers.h
2015-12-21,2016-04-08,Adrian.Danis,include/arch/x86/arch/64/mode/machine/debug.h
2015-12-21,2016-12-27,Adrian.Danis,include/arch/x86/arch/64/mode/machine/registerset.h
2016-11-07,2017-05-08,Adrian.Danis,include/arch/x86/arch/64/mode/model/smp.h
2018-01-08,2017-06-13,Adrian.Danis,include/arch/x86/arch/64/mode/model/statedata.h
2015-12-21,2016-05-04,Adrian.Danis,include/arch/x86/arch/64/mode/object/structures.bf
2015-12-21,2016-06-14,Adrian.Danis,include/arch/x86/arch/64/mode/object/structures.h
