DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2016-04-30	2016-04-30	Kasun Delgolla	app-catalog/iDPProxy/src/main/res/values-v14/styles.xml
2016-04-30	2016-04-30	Kasun Delgolla	app-catalog/iDPProxy/src/main/res/values/strings.xml
2016-04-30	2016-04-30	Kasun Delgolla	app-catalog/iDPProxy/src/main/res/values/styles.xml
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/settings.gradle
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/Android.mk
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/bintray.gradle
2016-05-22	2016-05-12	Kasun Delgolla	app-catalog/volley/build.gradle
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/build.xml
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/custom_rules.xml
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/gradle/wrapper/gradle-wrapper.properties
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/gradlew
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/gradlew.bat
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/pom.xml
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/proguard-project.txt
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/proguard.cfg
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/rules.gradle
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/AndroidManifest.xml
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/AuthFailureError.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/Cache.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/CacheDispatcher.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/ClientError.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/DefaultRetryPolicy.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/ExecutorDelivery.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/Network.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/NetworkDispatcher.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/NetworkError.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/NetworkResponse.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/NoConnectionError.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/ParseError.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/Request.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/RequestQueue.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/Response.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/ResponseDelivery.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/RetryPolicy.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/ServerError.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/TimeoutError.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/VolleyError.java
2016-05-12	2016-05-12	Kasun Delgolla	app-catalog/volley/src/main/java/com/android/volley/VolleyLog.java
