DATE(MODE),DATE(MEAN),AUTHOR,PATH
2016-08-09,2015-10-27,daniel,docs/CONTRIBUTE.md
2019-11-12,2020-10-18,daniel,docs/CURL-DISABLE.md
2023-01-04,2022-05-21,daniel,docs/DEPRECATE.md
2020-05-03,2021-03-17,daniel,docs/DYNBUF.md
2022-11-06,2022-11-27,daniel,docs/EARLY-RELEASE.md
2019-08-07,2020-01-15,daniel,docs/EXPERIMENTAL.md
2000-08-18,2010-01-27,daniel,docs/FAQ
2020-10-14,2012-11-06,daniel,docs/FEATURES.md
2018-06-14,2019-04-07,daniel,docs/GOVERNANCE.md
2017-08-28,2018-12-06,daniel,docs/HELP-US.md
2014-09-10,2014-06-21,daniel,docs/HISTORY.md
2020-11-03,2021-01-11,daniel,docs/HSTS.md
2016-03-29,2018-04-26,daniel,docs/HTTP-COOKIES.md
2015-05-30,2016-05-22,daniel,docs/HTTP2.md
2021-12-23,2021-05-27,daniel,docs/HTTP3.md
2020-12-15,2021-04-02,daniel,docs/HYPER.md
2000-05-23,2002-03-20,daniel,docs/INSTALL
2009-06-06,2011-11-25,bill.hoffman,docs/INSTALL.cmake
2016-10-22,2019-09-13,daniel,docs/INSTALL.md
2015-06-10,2017-05-08,daniel,docs/INTERNALS.md
2016-04-06,2019-03-20,daniel,docs/KNOWN_BUGS
2011-03-22,2013-09-30,daniel,docs/MAIL-ETIQUETTE
2019-07-20,2019-12-19,daniel,docs/MANUAL.md
2020-04-14,2020-05-05,bjorn,docs/MQTT.md
2018-06-15,2014-07-14,daniel,docs/Makefile.am
2020-11-29,2021-01-07,daniel,docs/NEW-PROTOCOL.md
2019-07-21,2019-10-21,daniel,docs/PARALLEL-TRANSFERS.md
2016-06-28,2018-07-08,daniel,docs/README.md
2013-12-19,2017-10-03,daniel,docs/RELEASE-PROCEDURE.md
2021-01-14,2019-11-08,daniel,docs/ROADMAP.md
2021-03-17,2021-07-07,github,docs/RUSTLS.md
2023-05-08,2023-05-08,daniel,docs/SECURITY-ADVISORY.md
2022-04-27,2020-03-16,daniel,docs/SECURITY-PROCESS.md
2014-03-09,2016-07-13,daniel,docs/SSL-PROBLEMS.md
2022-09-21,2014-09-13,daniel,docs/SSLCERTS.md
2005-07-13,2015-05-08,daniel,docs/THANKS
2014-11-05,2017-07-20,daniel,docs/THANKS-filter
2007-12-09,2017-06-13,daniel,docs/TODO
2020-09-18,2020-11-15,daniel,docs/TheArtOfHttpScripting.md
2020-12-07,2021-02-11,daniel,docs/URL-SYNTAX.md
2001-11-07,2009-03-22,daniel,docs/VERSIONS.md
